ddt,dd
5.187692552880575022e+03,2.080503577869467335e+03
5.161339697909256756e+03,2.080503577869467335e+03
5.976525211177183337e+03,1.563074535888210903e+03
5.306226075217335165e+03,1.563074535888210903e+03
6.072447484229666770e+03,2.536388408686439107e+03
5.855562635432547722e+03,2.536388408686439107e+03
5.213201922226022361e+03,2.268880612353486413e+03
5.357767560852705174e+03,2.268880612353486413e+03
5.889319792136609976e+03,1.834354863435062725e+03
5.703057403363923186e+03,1.834354863435062725e+03
5.915090352358694872e+03,1.823922612878002838e+03
6.286702804809357986e+03,1.823922612878002838e+03
6.576061572816962325e+03,1.753564349822070199e+03
6.036767834177497207e+03,1.753564349822070199e+03
5.247948494436289366e+03,1.561105420845792196e+03
5.595809249340029965e+03,1.561105420845792196e+03
6.036534948211657138e+03,1.789091097224949408e+03
6.130459874200226295e+03,1.789091097224949408e+03
6.603101439758080232e+03,1.874899832496212184e+03
5.952468447098115575e+03,1.874899832496212184e+03
5.581863264253939633e+03,1.363132584795444927e+03
5.473448280261943182e+03,1.363132584795444927e+03
6.726000270773898592e+03,1.497984023389635013e+03
6.082375434007176409e+03,1.497984023389635013e+03
5.750772506482135213e+03,1.773698935460492748e+03
5.695826537905289115e+03,1.773698935460492748e+03
5.973068914526142180e+03,1.660042369458253006e+03
5.956172723441693961e+03,1.660042369458253006e+03
5.912054249622052339e+03,1.693520685925772796e+03
6.075283855295042486e+03,1.693520685925772796e+03
5.430848760514996684e+03,1.984133677284141868e+03
5.514300832674567573e+03,1.984133677284141868e+03
5.589567155927872591e+03,1.545243815265405146e+03
5.340625696730699019e+03,1.545243815265405146e+03
5.528706053557122686e+03,2.167816130727358541e+03
5.739691647202293098e+03,2.167816130727358541e+03
5.512282585752964224e+03,2.406264300712831755e+03
5.284678400977515594e+03,2.406264300712831755e+03
5.814163730374714760e+03,2.123820068605433335e+03
5.794883554859382457e+03,2.123820068605433335e+03
6.156854123139608419e+03,2.268744956755000203e+03
6.101686770126137162e+03,2.268744956755000203e+03
5.431862055838022570e+03,2.083688443844876474e+03
5.629767921953600307e+03,2.083688443844876474e+03
5.920355827961059731e+03,1.310989604148435546e+03
5.721078836173489435e+03,1.310989604148435546e+03
5.781564114512115339e+03,1.667891670008460096e+03
5.679137448279759155e+03,1.667891670008460096e+03
6.348402069982666035e+03,1.650113433692230274e+03
5.856550173662044472e+03,1.650113433692230274e+03
5.428108626461062158e+03,1.688755300655367137e+03
5.367008122706253744e+03,1.688755300655367137e+03
5.503700454151189660e+03,2.067096573273198828e+03
5.569336731530564066e+03,2.067096573273198828e+03
6.134496971617056261e+03,1.569654443577325537e+03
5.611596497584095232e+03,1.569654443577325537e+03
5.395691953978383026e+03,2.531332217488578408e+03
5.603262633555329558e+03,2.531332217488578408e+03
5.323361730055491535e+03,2.596654132384247532e+03
5.665213499530199442e+03,2.596654132384247532e+03
5.795773798461767001e+03,2.055581043813278484e+03
5.767566979045745029e+03,2.055581043813278484e+03
4.085181653932229892e+03,1.006167535213358519e+03
4.088841084922325990e+03,1.006167535213358519e+03
6.241863815716027602e+03,1.855313350701656645e+03
6.172408239656577280e+03,1.855313350701656645e+03
4.811256018961761583e+03,1.692114031640863232e+03
4.630608342348495171e+03,1.692114031640863232e+03
5.080074888024174470e+03,1.364480970225695728e+03
5.383007730675517450e+03,1.364480970225695728e+03
5.441584772106915807e+03,2.014732869647334155e+03
5.569088887150010123e+03,2.014732869647334155e+03
5.137200807963032275e+03,1.778192872417879926e+03
5.354403345842111776e+03,1.778192872417879926e+03
5.062938787880219934e+03,1.929924680586560271e+03
5.072646032641617239e+03,1.929924680586560271e+03
5.568016782242097179e+03,1.777261638223572163e+03
5.526844920109794657e+03,1.777261638223572163e+03
6.341436520456728431e+03,2.132867259261932759e+03
6.003953418180947665e+03,2.132867259261932759e+03
5.639560072815912463e+03,2.595034324015724906e+03
5.446913744666921957e+03,2.595034324015724906e+03
5.348621338291447501e+03,1.790766330121221472e+03
5.772333900017744782e+03,1.790766330121221472e+03
5.945915091025049151e+03,2.015754038422185658e+03
5.889542780204483279e+03,2.015754038422185658e+03
6.320377442460937345e+03,2.725962462385500203e+03
6.028512134286553191e+03,2.725962462385500203e+03
5.494844577642986224e+03,3.400789288663179377e+03
5.511741985670898430e+03,3.400789288663179377e+03
6.481955917828968268e+03,2.044082697626482059e+03
6.246506946080080525e+03,2.044082697626482059e+03
5.202279883131133829e+03,1.575672243022066141e+03
5.181474811545258490e+03,1.575672243022066141e+03
5.156158986261960308e+03,1.574783068339803094e+03
5.051617040817724046e+03,1.574783068339803094e+03
5.458731604633512688e+03,1.525441251176656579e+03
5.517510448614896632e+03,1.525441251176656579e+03
5.759327776170078323e+03,2.765427819361440470e+03
5.832676856294857316e+03,2.765427819361440470e+03
6.343198044971954005e+03,1.792642918641640108e+03
6.028838570541402987e+03,1.792642918641640108e+03
5.247817008951666139e+03,1.523736717869321183e+03
5.605540899859938690e+03,1.523736717869321183e+03
5.929012185582755592e+03,1.745386095401301418e+03
5.892979551467557940e+03,1.745386095401301418e+03
5.401629159558126958e+03,1.393121969734367667e+03
5.256163070711687396e+03,1.393121969734367667e+03
5.911945936626722869e+03,1.915787533895363367e+03
5.948136167856448083e+03,1.915787533895363367e+03
5.359909204650004540e+03,2.286877781001450330e+03
5.554147987079983068e+03,2.286877781001450330e+03
5.872148482829402383e+03,1.808003504788918235e+03
5.839435817798577773e+03,1.808003504788918235e+03
5.556971704600579869e+03,2.145074402022516097e+03
5.506911291502477070e+03,2.145074402022516097e+03
5.708920304984108952e+03,1.689775806287304931e+03
6.445515586485552376e+03,1.689775806287304931e+03
6.366296207184756895e+03,1.499555614171046500e+03
6.501811313219395743e+03,1.499555614171046500e+03
5.272055585705985322e+03,1.776373977799454906e+03
5.782673938767845357e+03,1.776373977799454906e+03
5.614452325885959908e+03,2.081438846868702058e+03
5.452876726049213175e+03,2.081438846868702058e+03
5.720339898776646805e+03,1.277458519878504831e+03
5.574897798022962888e+03,1.277458519878504831e+03
6.048678000740050265e+03,1.601866177136651231e+03
5.968656490258640588e+03,1.601866177136651231e+03
5.544872828983343425e+03,1.538647722671197471e+03
5.652697442111450073e+03,1.538647722671197471e+03
6.063149299428228915e+03,2.201424763554060064e+03
6.028360750108473439e+03,2.201424763554060064e+03
5.211704259171867307e+03,1.684695006234788025e+03
5.323749378196639555e+03,1.684695006234788025e+03
5.414338137675630605e+03,1.704203225710891729e+03
5.715901300907166842e+03,1.704203225710891729e+03
5.682667665059363571e+03,1.877926583510764885e+03
5.351917598620844728e+03,1.877926583510764885e+03
5.231593079419746573e+03,2.836126076205797290e+03
6.023251909274587888e+03,2.836126076205797290e+03
5.810559645874884154e+03,2.540600803179784180e+03
5.865950638910361704e+03,2.540600803179784180e+03
5.590723851132949676e+03,2.302489018601411772e+03
5.151389346940222822e+03,2.302489018601411772e+03
6.039272454944542915e+03,1.601157028357336003e+03
5.952353024198142521e+03,1.601157028357336003e+03
5.342278152356837381e+03,2.344829846334281228e+03
5.248925795103206838e+03,2.344829846334281228e+03
5.415797665486206824e+03,1.953275068081876498e+03
5.643087739478397452e+03,1.953275068081876498e+03
5.605987074818460314e+03,2.651268305758320366e+03
5.532555460914398282e+03,2.651268305758320366e+03
6.004272761352214729e+03,1.960027520418301947e+03
6.265962425490416535e+03,1.960027520418301947e+03
5.865820525273806197e+03,1.472564515227101992e+03
5.977978615420616734e+03,1.472564515227101992e+03
5.983819724426943139e+03,1.665732343565436167e+03
5.753010784371168484e+03,1.665732343565436167e+03
5.331209819846351820e+03,2.323160273410883292e+03
5.180954505079942464e+03,2.323160273410883292e+03
5.568338560370583764e+03,2.187555307721287136e+03
5.405148737226116282e+03,2.187555307721287136e+03
6.465396607348569887e+03,1.623980458391437196e+03
7.986527129765648169e+03,1.623980458391437196e+03
5.745039006288973724e+03,1.871085966024465279e+03
5.732861771386676082e+03,1.871085966024465279e+03
6.052361345930249627e+03,1.484556944713776829e+03
5.813359083988065322e+03,1.484556944713776829e+03
5.504154733381056758e+03,2.293971729431330459e+03
5.652460145141380053e+03,2.293971729431330459e+03
5.328953761032756120e+03,1.723418845065069945e+03
5.490167025128771456e+03,1.723418845065069945e+03
6.205904415205540317e+03,1.933331469604366248e+03
6.134845902130180548e+03,1.933331469604366248e+03
5.774856403070553824e+03,2.198652463195591281e+03
5.713181398077913400e+03,2.198652463195591281e+03
6.368955198404939438e+03,2.105570673213089776e+03
6.076667444367612006e+03,2.105570673213089776e+03
5.584602405748945785e+03,1.963615493339548038e+03
5.473338326462974692e+03,1.963615493339548038e+03
5.271560600004525440e+03,1.882797910615865021e+03
5.569746690543212026e+03,1.882797910615865021e+03
5.988698132696253197e+03,1.548770665960081260e+03
5.910666473708557533e+03,1.548770665960081260e+03
6.240203011786556999e+03,1.821518179786815836e+03
6.211785503495987541e+03,1.821518179786815836e+03
6.121654506584149203e+03,1.937881422516962402e+03
5.995358122878791619e+03,1.937881422516962402e+03
6.083929783264939033e+03,1.453389133143751678e+03
5.961880094809296679e+03,1.453389133143751678e+03
4.583640844201127948e+03,1.201858105544920136e+03
6.110468681633347842e+03,1.201858105544920136e+03
5.445191886753862491e+03,1.785117393661654205e+03
5.306393670282153835e+03,1.785117393661654205e+03
5.691432298124539557e+03,2.428930307903805442e+03
5.842458969174049344e+03,2.428930307903805442e+03
6.011006007875405885e+03,1.605474138820770349e+03
5.888968465082220973e+03,1.605474138820770349e+03
6.324112317944594906e+03,1.212497150350882976e+03
6.618535080828771243e+03,1.212497150350882976e+03
5.608106160561473189e+03,2.280148394374908094e+03
5.329877143625609278e+03,2.280148394374908094e+03
5.485977114296399122e+03,1.604734860235908400e+03
5.204576340819675352e+03,1.604734860235908400e+03
5.581726768682157854e+03,1.745059430880393393e+03
5.580311866188177191e+03,1.745059430880393393e+03
5.566550049161181050e+03,1.356788834124774212e+03
6.284347531088899814e+03,1.356788834124774212e+03
5.972761706916449839e+03,1.559602700682154364e+03
5.742747131709417772e+03,1.559602700682154364e+03
5.708562347942629458e+03,2.744362704371668769e+03
5.500256518171261632e+03,2.744362704371668769e+03
5.668733197403980739e+03,1.600935583065361016e+03
5.140521308025776307e+03,1.600935583065361016e+03
6.289751673996323007e+03,1.596829901555091283e+03
6.241929969643947516e+03,1.596829901555091283e+03
5.832715819758682301e+03,1.819921274292738644e+03
6.031883135134769873e+03,1.819921274292738644e+03
5.072871916364135359e+03,2.376468279280061324e+03
5.021279822896487531e+03,2.376468279280061324e+03
5.457794445316108067e+03,2.383365543724464715e+03
5.576746641295257177e+03,2.383365543724464715e+03
6.338157132581356564e+03,1.985283450050037345e+03
5.850367429023744990e+03,1.985283450050037345e+03
5.219274622289249237e+03,1.488811695108361846e+03
5.710004127490304199e+03,1.488811695108361846e+03
6.082748379795871188e+03,1.658727417640968497e+03
5.951331478777427037e+03,1.658727417640968497e+03
5.461674684267323755e+03,1.707868538112287752e+03
5.631018011450927588e+03,1.707868538112287752e+03
5.573348485676938253e+03,2.248209490437233399e+03
5.987598342049117491e+03,2.248209490437233399e+03
5.720642062874280782e+03,1.682418257019106250e+03
5.613775074323035369e+03,1.682418257019106250e+03
5.951044848796997030e+03,1.445275875503747784e+03
5.976121344937801041e+03,1.445275875503747784e+03
6.473409192198399978e+03,2.185005390186465320e+03
5.482090163201095493e+03,2.185005390186465320e+03
5.829040834592206920e+03,2.054769171562744759e+03
5.476273231948741341e+03,2.054769171562744759e+03
5.176638119894775627e+03,2.032272455425454837e+03
5.112902476603525429e+03,2.032272455425454837e+03
5.835983115227846611e+03,1.344824480152951764e+03
5.533895110749701416e+03,1.344824480152951764e+03
5.011931333290807743e+03,1.654792901086467964e+03
5.259148787502713276e+03,1.654792901086467964e+03
5.541089020165491092e+03,2.288990250672299226e+03
5.460689344575844189e+03,2.288990250672299226e+03
5.512444794592060134e+03,1.439864269632965488e+03
5.632519028927798900e+03,1.439864269632965488e+03
5.436288491688564136e+03,2.208110534842408470e+03
5.283332862829748592e+03,2.208110534842408470e+03
5.122273131887493946e+03,1.375229398529193531e+03
4.987086702956396039e+03,1.375229398529193531e+03
5.855196394489084014e+03,1.328267950333149429e+03
5.660098389132152988e+03,1.328267950333149429e+03
6.158716780181789545e+03,1.727388621008592736e+03
5.983266947018280916e+03,1.727388621008592736e+03
5.189247187435271371e+03,2.571586073212109568e+03
5.224510548095542617e+03,2.571586073212109568e+03
5.763177762699882805e+03,1.282326646497868069e+03
5.760469233053636344e+03,1.282326646497868069e+03
5.475282469628375111e+03,1.437321658694428379e+03
5.648744898781609663e+03,1.437321658694428379e+03
6.188735442605243406e+03,2.007409019318103674e+03
6.058527805781798634e+03,2.007409019318103674e+03
6.111730376478215476e+03,1.658627627011813047e+03
6.067235342598263742e+03,1.658627627011813047e+03
6.239662836465271539e+03,1.170773487832246701e+03
6.316443892600777872e+03,1.170773487832246701e+03
5.776395191225688905e+03,1.548770665960081260e+03
6.521717713107411328e+03,1.548770665960081260e+03
5.481753661383844701e+03,2.581696763127524264e+03
5.678541250122502788e+03,2.581696763127524264e+03
5.834902939643840909e+03,1.948234204586829719e+03
5.512548326709880712e+03,1.948234204586829719e+03
5.230511978794451352e+03,1.675509537853078200e+03
5.266171763108591222e+03,1.675509537853078200e+03
5.456857625349190130e+03,1.485885651017488954e+03
5.446748741813098604e+03,1.485885651017488954e+03
5.083651833102826458e+03,1.738967979184928936e+03
5.481853186214278139e+03,1.738967979184928936e+03
6.119320745395065387e+03,2.143275883701060593e+03
6.134019634577219222e+03,2.143275883701060593e+03
5.715152402488864027e+03,1.506778361622614739e+03
5.646497798836438960e+03,1.506778361622614739e+03
6.167623649900969212e+03,1.576643422567573680e+03
6.156233010364699112e+03,1.576643422567573680e+03
5.724925526220127722e+03,1.336856078282752833e+03
5.335542293036627598e+03,1.336856078282752833e+03
5.826794903399656505e+03,2.103272542102249190e+03
5.962715941157897760e+03,2.103272542102249190e+03
5.400150058302713660e+03,1.625441450083297696e+03
5.692402078022401838e+03,1.625441450083297696e+03
6.061074715509652378e+03,1.924743369506462159e+03
5.880103826504543576e+03,1.924743369506462159e+03
6.341684264921485010e+03,2.141162359612474120e+03
6.305566718173369736e+03,2.141162359612474120e+03
4.635635772012402413e+03,1.673411155487123551e+03
4.645237336227144624e+03,1.673411155487123551e+03
5.005767744110878994e+03,2.039741603349633806e+03
5.263295401996327200e+03,2.039741603349633806e+03
7.545929362595585189e+03,1.191193185038263209e+03
5.501404897461092332e+03,1.191193185038263209e+03
5.492837402377855142e+03,5.446644228580028539e+03
5.489995493793280730e+03,5.446644228580028539e+03
5.337443381377986952e+03,2.481644731438999315e+03
5.464015287122334485e+03,2.481644731438999315e+03
5.283514907173944266e+03,1.518247810708700172e+03
5.492551933487414317e+03,1.518247810708700172e+03
5.833209691137184564e+03,1.957511952036370303e+03
5.453610464293793484e+03,1.957511952036370303e+03
5.564810615148992838e+03,1.661527578077506632e+03
5.970415944912740997e+03,1.661527578077506632e+03
5.575187231541189249e+03,1.677045815341839443e+03
6.342333746366402920e+03,1.677045815341839443e+03
5.336774970342553388e+03,2.178741281994801284e+03
5.020272127260644083e+03,2.178741281994801284e+03
5.561996717345317848e+03,2.184265059628990002e+03
5.678041860005950184e+03,2.184265059628990002e+03
5.301730005059320320e+03,2.643790274161410252e+03
5.628404595337628052e+03,2.643790274161410252e+03
6.553655217832142625e+03,1.639069127461146309e+03
6.320222441606314533e+03,1.639069127461146309e+03
5.636184303777415153e+03,1.859906091474307686e+03
5.653072945757868183e+03,1.859906091474307686e+03
5.559561368528429739e+03,1.206512374040974919e+03
5.359711779735394884e+03,1.206512374040974919e+03
5.636492972288098827e+03,1.730358378933248787e+03
5.733435114535929642e+03,1.730358378933248787e+03
6.169607203196491355e+03,1.785621796608303612e+03
5.796181724915179075e+03,1.785621796608303612e+03
5.387797891542830257e+03,1.613073914938555617e+03
5.379301799178763758e+03,1.613073914938555617e+03
5.441012889428217022e+03,2.371978955060674252e+03
5.681432004119234080e+03,2.371978955060674252e+03
5.689639757629225642e+03,1.576338134133304493e+03
5.668724155628273365e+03,1.576338134133304493e+03
5.878887014762402032e+03,1.323285930689984298e+03
5.945718996811158831e+03,1.323285930689984298e+03
5.671672300135743171e+03,1.712267432157062331e+03
5.700355341726311053e+03,1.712267432157062331e+03
6.044253412210407078e+03,2.320228720039416658e+03
6.580954185961078110e+03,2.320228720039416658e+03
5.753598541810207280e+03,1.177625739551477409e+03
6.160254124684043745e+03,1.177625739551477409e+03
6.005343097196800045e+03,1.390772499455628122e+03
5.964073358353997719e+03,1.390772499455628122e+03
5.876429955329019322e+03,1.851553439004407437e+03
6.088084105712221572e+03,1.851553439004407437e+03
5.738409799144988028e+03,1.237111030297352499e+03
5.570434038909566880e+03,1.237111030297352499e+03
5.903555259997497160e+03,2.474604282217440868e+03
5.650068393735362406e+03,2.474604282217440868e+03
5.523170170312799200e+03,1.514792376269187798e+03
5.438861615180525405e+03,1.514792376269187798e+03
5.329705244851562384e+03,1.746979023647155600e+03
5.517254655133094275e+03,1.746979023647155600e+03
5.548638721497406550e+03,2.172039540562871480e+03
5.893709508124739841e+03,2.172039540562871480e+03
7.162687461886845085e+03,1.254103229886660301e+03
6.280782086416643324e+03,1.254103229886660301e+03
5.117431339656240198e+03,1.707118994939332424e+03
5.315406410938867339e+03,1.707118994939332424e+03
5.435093577128971447e+03,2.147657822413455051e+03
5.414826463670536214e+03,2.147657822413455051e+03
5.801965645851015324e+03,1.783977377697641714e+03
5.762875779953566052e+03,1.783977377697641714e+03
5.754440255237050224e+03,2.056481895930482551e+03
5.553951981869112387e+03,2.056481895930482551e+03
5.363698873241643923e+03,2.266975992758343637e+03
5.849101977744226133e+03,2.266975992758343637e+03
6.009467137120969710e+03,1.577586435028764527e+03
6.067339579923087513e+03,1.577586435028764527e+03
5.634066825283424805e+03,2.154300642256852370e+03
5.521385065162390674e+03,2.154300642256852370e+03
5.915634888299648082e+03,1.668457735200368688e+03
5.873624621438040776e+03,1.668457735200368688e+03
5.439718184851793922e+03,1.909253554899365554e+03
5.398168777087703347e+03,1.909253554899365554e+03
5.892949519186107864e+03,2.355279361677051838e+03
5.814806533681490691e+03,2.355279361677051838e+03
5.591207322336849757e+03,1.377855411986936815e+03
5.541110497263339312e+03,1.377855411986936815e+03
5.499844865459280300e+03,1.535219945992610064e+03
5.465381185162948896e+03,1.535219945992610064e+03
5.396900388406574166e+03,2.595214279870980590e+03
5.536233321807294487e+03,2.595214279870980590e+03
5.781547534932324197e+03,2.541377380632159202e+03
5.171325661851255063e+03,2.541377380632159202e+03
5.557662683237840611e+03,1.730953280635603051e+03
6.621678525289137724e+03,1.730953280635603051e+03
5.798953013804536567e+03,1.641711782680467877e+03
5.899722081917761898e+03,1.641711782680467877e+03
6.099544871139678435e+03,2.325191527338481137e+03
6.161212423427280555e+03,2.325191527338481137e+03
5.971406701746077488e+03,2.595992178211254668e+03
5.952467012455775148e+03,2.595992178211254668e+03
5.409820924165169345e+03,1.290949566008723878e+03
5.367275559952472577e+03,1.290949566008723878e+03
5.680636985972225375e+03,1.518087179187488573e+03
5.641062644526098666e+03,1.518087179187488573e+03
5.333599240980613104e+03,1.909995062707530678e+03
5.294533760317261113e+03,1.909995062707530678e+03
5.685753028199980690e+03,2.003366293657591541e+03
6.044060630310773377e+03,2.003366293657591541e+03
6.334588383314964631e+03,2.013644085391012823e+03
6.107743300915041800e+03,2.013644085391012823e+03
6.067948745529824009e+03,1.620027713109815977e+03
6.249037042975851364e+03,1.620027713109815977e+03
5.436988383186808278e+03,2.259660397108186316e+03
5.387408018870589331e+03,2.259660397108186316e+03
5.552659720129970992e+03,2.466746762996602683e+03
5.536773449870380318e+03,2.466746762996602683e+03
5.466714593461137156e+03,1.877926583510764885e+03
5.455365820539177548e+03,1.877926583510764885e+03
6.292134125221125942e+03,1.446804315602222232e+03
5.734014165064394547e+03,1.446804315602222232e+03
5.325944878638302725e+03,1.810437083833085580e+03
5.662252730210057052e+03,1.810437083833085580e+03
5.629933105304443416e+03,2.833094080266038418e+03
5.867042394809698635e+03,2.833094080266038418e+03
6.406368882192353340e+03,2.006814151675613402e+03
6.317868526514485893e+03,2.006814151675613402e+03
5.769155840957296277e+03,1.493718888760334266e+03
5.695447879183506302e+03,1.493718888760334266e+03
5.617279289418543158e+03,1.762086124362530882e+03
5.313266232733282777e+03,1.762086124362530882e+03
5.437039687278251222e+03,1.730193657800796700e+03
5.525254759745970659e+03,1.730193657800796700e+03
6.024470925731974603e+03,1.576122302487257230e+03
5.865042380821195366e+03,1.576122302487257230e+03
5.671701578868960496e+03,1.085930166242417954e+03
5.658747027660758249e+03,1.085930166242417954e+03
6.128321391795064301e+03,1.949583842206720647e+03
5.962238402384044093e+03,1.949583842206720647e+03
5.243770653699721151e+03,1.394457240697156521e+03
5.182803239314980601e+03,1.394457240697156521e+03
5.656394491690090035e+03,1.835867723971279702e+03
5.663736622761894978e+03,1.835867723971279702e+03
4.603104156396036160e+03,1.266352406440368895e+03
4.633664655530734308e+03,1.266352406440368895e+03
6.267685272512856500e+03,1.509507932881406759e+03
5.736972540149768975e+03,1.509507932881406759e+03
5.314438457109474257e+03,1.842024103219794597e+03
5.757540465337297064e+03,1.842024103219794597e+03
5.961969327808901653e+03,1.934159044724644218e+03
6.104577396925981702e+03,1.934159044724644218e+03
5.662504906376475446e+03,2.550703257241003030e+03
5.655607797179454792e+03,2.550703257241003030e+03
6.062505506849371159e+03,2.285329777465039115e+03
5.900067430128469823e+03,2.285329777465039115e+03
6.037721143630179540e+03,2.268869023363907672e+03
6.114032185290272537e+03,2.268869023363907672e+03
5.316867611693140134e+03,1.471257445720116493e+03
5.498934417167042739e+03,1.471257445720116493e+03
5.447960862569707388e+03,2.748149847316774867e+03
5.342472340687257201e+03,2.748149847316774867e+03
5.745234373726993908e+03,1.761404062564494097e+03
5.765221028902712533e+03,1.761404062564494097e+03
5.443290854500553905e+03,1.609382882114116910e+03
5.330014602568727241e+03,1.609382882114116910e+03
5.680115442779728255e+03,1.300145421368975576e+03
5.788394810910537672e+03,1.300145421368975576e+03
6.068969492337131669e+03,1.625678468904178317e+03
5.685895711102333735e+03,1.625678468904178317e+03
5.837943881856905136e+03,1.518433323438351863e+03
5.783151806750477590e+03,1.518433323438351863e+03
6.044483746497656284e+03,1.590730406677711017e+03
5.667819799443430384e+03,1.590730406677711017e+03
6.549991092476097947e+03,1.972089783326973702e+03
6.609141209212040849e+03,1.972089783326973702e+03
5.694081187632878027e+03,2.707558917719525653e+03
5.805396537556302064e+03,2.707558917719525653e+03
6.350381246289291084e+03,2.406821141811583402e+03
6.177815164450351404e+03,2.406821141811583402e+03
5.701459868438654667e+03,1.608438275301187332e+03
5.711989902062014153e+03,1.608438275301187332e+03
5.877888934335662270e+03,1.773698935460492748e+03
5.766392557984182531e+03,1.773698935460492748e+03
5.519733188617904489e+03,2.584785016492636259e+03
5.396756656374362137e+03,2.584785016492636259e+03
5.530451843900801578e+03,1.916298563049907216e+03
5.440419434317462219e+03,1.916298563049907216e+03
5.907537243557578222e+03,2.043880085938332059e+03
5.850875142916065670e+03,2.043880085938332059e+03
5.396934695737493712e+03,1.943857101718314652e+03
5.473565742261707783e+03,1.943857101718314652e+03
6.004782585904974439e+03,1.699209325734939284e+03
6.063813076244970944e+03,1.699209325734939284e+03
5.731678521231032391e+03,2.092947513115341280e+03
6.181459682505269484e+03,2.092947513115341280e+03
5.708574618298399400e+03,2.774772276243471424e+03
5.473230273079653671e+03,2.774772276243471424e+03
5.196577432782582946e+03,1.551509775782777297e+03
4.986124170664865233e+03,1.551509775782777297e+03
5.798775477902220700e+03,1.420355946029206507e+03
5.750939982926982339e+03,1.420355946029206507e+03
6.584281716717031486e+03,1.650508544730273798e+03
5.665117878208239745e+03,1.650508544730273798e+03
7.648903255027276828e+03,1.977044462177118703e+03
6.423025840154074103e+03,1.977044462177118703e+03
5.564875667969628921e+03,1.694397755549555313e+03
5.440316208401493896e+03,1.694397755549555313e+03
5.720701946737701292e+03,1.430355434260916354e+03
5.699075768056143716e+03,1.430355434260916354e+03
5.573572989670176867e+03,2.392873514029265607e+03
5.354151543501850938e+03,2.392873514029265607e+03
6.362923445890310177e+03,1.613873084144925087e+03
5.966799511938454089e+03,1.613873084144925087e+03
5.313043889797874726e+03,1.345771467691566386e+03
4.766938911012920471e+03,1.345771467691566386e+03
5.089621324561860092e+03,2.219803317793804581e+03
5.011179185593100556e+03,2.219803317793804581e+03
5.688783259435344007e+03,1.808840185794477065e+03
5.439915018944181611e+03,1.808840185794477065e+03
6.158082772602992918e+03,1.675935081835869369e+03
5.976167118303431380e+03,1.675935081835869369e+03
8.328375436098163846e+03,2.097827602322451639e+03
6.043497330461109414e+03,2.097827602322451639e+03
5.370350683856666365e+03,2.492535755744246217e+03
5.365534649311963221e+03,2.492535755744246217e+03
5.473189434096036166e+03,1.784833357004428763e+03
5.566854673109281066e+03,1.784833357004428763e+03
6.011816684259028079e+03,1.631115636463957799e+03
5.878851603212970986e+03,1.631115636463957799e+03
5.573822659230669160e+03,2.371926389054744504e+03
5.368564659845454116e+03,2.371926389054744504e+03
5.906487698700738292e+03,2.134476186640784363e+03
5.779990500709538537e+03,2.134476186640784363e+03
6.189899612583728413e+03,2.022653795867915505e+03
6.301109420457395572e+03,2.022653795867915505e+03
5.364120329896274598e+03,1.399439336016229390e+03
5.163968199614510013e+03,1.399439336016229390e+03
5.585294022993397448e+03,2.017529997479806752e+03
5.750687264223456623e+03,2.017529997479806752e+03
5.387302616385245528e+03,2.056814277271873380e+03
5.636765898970062153e+03,2.056814277271873380e+03
6.346663315024849908e+03,1.679860863170764560e+03
6.209689878421399044e+03,1.679860863170764560e+03
6.225839061229179606e+03,1.316903115739732812e+03
6.226370266181306761e+03,1.316903115739732812e+03
5.246806797541672495e+03,1.682880267074660878e+03
5.527890674979963478e+03,1.682880267074660878e+03
5.362070842187582457e+03,2.589918678365153937e+03
5.291518410301312542e+03,2.589918678365153937e+03
5.288639776871313188e+03,1.702023987443014676e+03
5.414719073008715895e+03,1.702023987443014676e+03
5.577944299789182878e+03,1.581703841225565839e+03
5.626387797575593140e+03,1.581703841225565839e+03
5.696981957466408858e+03,1.705410568430379271e+03
5.566753240233477300e+03,1.705410568430379271e+03
5.644626119621331782e+03,2.413214155147009933e+03
5.450595395282374739e+03,2.413214155147009933e+03
5.697706917262070419e+03,2.417661823619148436e+03
5.736937976210571833e+03,2.417661823619148436e+03
5.816940407949261498e+03,1.907130616009917276e+03
5.803511271458670308e+03,1.907130616009917276e+03
5.660151470813211745e+03,1.776825530891846711e+03
5.786846580321343936e+03,1.776825530891846711e+03
5.625646827233590557e+03,2.216096211115379447e+03
5.256233760921614703e+03,2.216096211115379447e+03
6.397036195199205395e+03,1.692805228094579206e+03
6.246550156952834186e+03,1.692805228094579206e+03
5.776416552067067641e+03,2.438383347181076715e+03
5.684602273536965185e+03,2.438383347181076715e+03
5.104467026547650676e+03,2.928659408913242714e+03
5.547309282265954607e+03,2.928659408913242714e+03
5.599053241359880303e+03,1.526281718565198389e+03
5.401474293896325435e+03,1.526281718565198389e+03
5.734422172855215649e+03,1.561970220074408644e+03
5.673003777948802963e+03,1.561970220074408644e+03
5.228926317211764399e+03,1.819799695380764433e+03
5.226771485582021342e+03,1.819799695380764433e+03
5.532114765178033849e+03,1.875171227533715864e+03
5.453307603565661339e+03,1.875171227533715864e+03
5.767601104377253250e+03,2.090774150108468348e+03
5.939129064354173352e+03,2.090774150108468348e+03
6.467545049953107082e+03,2.743431341920811064e+03
7.038457186063087647e+03,2.743431341920811064e+03
5.678843966703548176e+03,2.332075852065750496e+03
5.592571716488095262e+03,2.332075852065750496e+03
6.055688163412854010e+03,2.268757741616902422e+03
